objid,specobjid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,plate,mjd,fiberid,petroRad_u,petroRad_g,petroRad_i,petroRad_r,petroRad_z,petroFlux_u,petroFlux_g,petroFlux_i,petroFlux_r,petroFlux_z,petroR50_u,petroR50_g,petroR50_i,petroR50_r,petroR50_z,psfMag_u,psfMag_r,psfMag_g,psfMag_i,psfMag_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,redshift,class,u_g,g_r,r_i,i_z
1.24e+18,7.03e+17,247.1203413,46.28373004,18.96147,17.91362,17.53052,17.3003,17.1579,1345.0,301.0,5.0,614.0,624.0,52377.0,3.0,6.74583,6.562329,6.240026,6.574137,6.566571,29.80185,69.54874,117.1043,93.61198,130.0186,3.513506,3.240119,3.02625,3.024065,2.956073,21.44201,20.05397,20.37094,19.81168,19.63758,0.7659923,0.6775941,0.691283,0.685661,0.7745404,0.06638816,GALAXY,1.0478499999999968,0.38310000000000244,0.2302199999999992,0.14239999999999853
1.24e+18,4.94e+17,121.6871378,45.27165429,19.33353,18.12363,17.38049,16.97179,16.68727,1345.0,301.0,5.0,102.0,439.0,51877.0,432.0,6.742239,6.762509,5.927423,6.46254,5.616619,18.92266,57.9355,154.9811,111.4799,172.628,2.878047,3.004157,2.66954,2.837158,2.252996,21.12669,19.07881,19.79772,18.56279,18.29906,0.5452797,0.5224291,0.5422664,0.5484333,0.5273225,0.1355346,GALAXY,1.209900000000001,0.7431399999999968,0.40870000000000317,0.284519999999997
1.24e+18,7.02e+17,244.8156205,52.26877699,19.5615,17.96869,17.21954,16.82804,16.55089,1412.0,301.0,6.0,382.0,623.0,52051.0,639.0,4.424005,3.308469,3.051633,3.150542,2.93933,17.35841,68.0332,188.8637,134.109,247.116,1.798229,1.6087,1.470514,1.519315,1.501934,20.31699,18.05268,18.75245,17.66023,17.39205,0.5237834,0.5579593,0.5221131,0.5341599,0.5200135,0.06289542,GALAXY,1.59281,0.7491500000000002,0.3914999999999971,0.27715000000000245
1.24e+18,5.82e+17,181.3249287,2.289540105,17.18492,15.37209,14.57931,14.20862,13.90896,1458.0,301.0,3.0,377.0,517.0,52024.0,193.0,12.34635,11.56515,11.13777,11.05719,10.77253,123.7365,626.4432,1821.538,1274.047,2337.211,4.871722,4.755274,4.710874,4.656601,4.51547,19.25254,16.72901,17.45594,16.48829,16.12154,0.5419804,0.485554,0.4556135,0.4716437,0.4798929,0.01997308,GALAXY,1.8128300000000017,0.7927800000000005,0.37068999999999974,0.29965999999999937
1.24e+18,6.08e+17,228.2105444,1.358925988,19.08137,17.94608,17.40307,17.08281,16.84422,1458.0,301.0,2.0,690.0,540.0,51996.0,64.0,6.914767,5.940314,5.675972,5.851314,6.104443,24.89961,65.66364,141.2314,107.945,170.65,2.998036,2.971764,2.75749,2.850166,2.752597,21.31543,19.91236,20.24637,19.7004,19.18999,0.6934299,0.6894477,0.6781334,0.6952308,0.7335865,0.09454054,GALAXY,1.1352900000000012,0.5430099999999989,0.3202600000000011,0.23858999999999853
1.24e+18,3.81e+17,195.7203557,-2.520541608,19.214,17.20896,16.27417,15.86499,15.47475,1140.0,301.0,3.0,286.0,338.0,51694.0,62.0,3.414831,28.3416,27.92392,27.71738,12.059,0.007000329,246.4064,862.2222,607.0882,748.1271,-9999.0,9.363403,9.73525,10.02667,3.13856,20.19872,17.30003,18.28208,16.87459,16.57467,0.7924499,0.6668682,0.6752586,0.6691449,0.6260007,0.08183263,GALAXY,2.0050399999999975,0.9347899999999996,0.409180000000001,0.39024000000000036
1.24e+18,3.42e+17,215.7835668,0.769351443,18.82191,17.55587,16.83346,16.40563,16.08145,756.0,301.0,5.0,668.0,304.0,51609.0,634.0,2.969072,13.14766,11.76077,13.74023,9.060822,40.11035,94.00121,258.07,187.8316,301.602,7.34706,5.231483,4.804258,5.278079,3.976482,20.75127,19.21674,19.96408,18.79265,18.41309,0.1692927,0.152585,0.1719463,0.1721881,0.1727487,0.05457829,GALAXY,1.2660400000000003,0.72241,0.42783000000000015,0.32417999999999836
1.24e+18,4.98e+17,125.3568177,50.64606838,19.49856,17.96342,17.1909,16.77401,16.49193,1402.0,301.0,3.0,139.0,442.0,51882.0,195.0,7.364813,5.274161,4.735122,4.728735,4.316537,16.48436,51.67763,146.6348,101.4471,170.0661,3.058381,2.619062,2.291981,2.327913,2.076107,21.1115,18.82017,19.44744,18.45341,17.96,0.599952,0.6912574,0.6617584,0.6521564,0.7016701,0.09659582,GALAXY,1.535140000000002,0.7725200000000001,0.41688999999999865,0.28208000000000055
1.24e+18,3.89e+17,242.1726981,-0.233571268,19.26487,17.97438,17.35548,16.9824,16.6959,752.0,301.0,3.0,659.0,345.0,51690.0,234.0,6.153679,7.011067,6.56412,6.392137,6.386584,19.28068,70.66294,165.6301,116.3274,214.5909,2.821957,3.209927,2.903973,2.895334,2.937407,21.26216,19.48552,20.14378,19.08037,18.80278,0.3796423,0.3734648,0.3986209,0.394193,0.3953561,0.06154416,GALAXY,1.2904899999999984,0.6189,0.37308000000000163,0.28649999999999665
1.24e+18,3.07e+17,157.3897695,0.664233286,19.53235,17.74739,16.76812,16.32729,15.9744,756.0,301.0,5.0,278.0,273.0,51957.0,372.0,4.271747,3.325649,3.408063,3.316232,3.467239,16.1875,74.60646,271.1743,180.6261,375.1688,1.606566,1.456992,1.445342,1.423146,1.426019,20.65186,17.86518,18.85494,17.4409,17.07476,0.2764343,0.2229161,0.2050712,0.2362581,0.2115898,0.09667995,GALAXY,1.7849600000000017,0.9792699999999996,0.4408299999999983,0.35289000000000215
1.24e+18,3.48e+17,223.9407216,-0.334928013,18.40183,16.34011,15.3554,14.89506,14.55555,752.0,301.0,3.0,537.0,309.0,51994.0,158.0,12.62487,9.592459,9.227489,9.160262,7.894925,41.80762,285.6456,1062.481,705.4393,1392.953,3.759994,3.753071,3.582068,3.647674,3.32585,20.21621,17.30751,18.10026,16.85181,16.48262,0.6068065,0.6704975,0.6317367,0.6316566,0.8052481,0.0836084,GALAXY,2.061720000000001,0.9847099999999998,0.46033999999999864,0.33951000000000064
1.24e+18,3.97e+17,257.2598745,58.27434325,19.40401,17.48291,16.44725,16.00471,15.64364,1336.0,301.0,2.0,55.0,353.0,51703.0,202.0,6.18232,6.078366,5.731284,5.715559,5.892158,15.93632,97.82141,367.0969,245.481,515.2458,2.489288,2.500578,2.434333,2.396686,2.411633,20.67358,17.689,18.89192,17.28381,17.04656,0.6061187,0.7190031,0.6838307,0.7656515,0.7232149,0.1276045,GALAXY,1.9210999999999991,1.03566,0.44254000000000104,0.3610699999999998
1.24e+18,5.72e+17,165.2720491,1.469928219,18.55899,17.33409,16.78012,16.43781,16.28441,1992.0,301.0,1.0,103.0,508.0,52366.0,139.0,4.537184,4.9433,5.096873,5.246141,5.23356,29.60442,111.4459,253.3204,188.9531,285.5139,2.190236,2.481704,2.540664,2.618735,2.544804,20.30494,18.73653,19.35849,18.43129,18.14894,0.6433544,0.6999792,0.7198942,0.7300055,0.6999834,0.06763853,GALAXY,1.2249000000000017,0.5539699999999996,0.3423100000000012,0.15339999999999776
1.24e+18,6.91e+17,230.1767458,56.98998842,18.91169,17.48908,17.11869,16.91502,16.5923,1345.0,301.0,4.0,514.0,614.0,53437.0,338.0,10.9557,13.45193,12.6434,13.23159,13.23071,23.07873,107.6355,172.6493,147.978,246.201,4.702769,6.167487,5.588734,5.849471,5.915059,21.76834,20.27032,20.63579,20.10559,19.81364,0.5337619,0.7346024,0.7461996,0.773834,0.659956,0.04779468,GALAXY,1.4226099999999988,0.37039000000000044,0.20367000000000246,0.3227199999999968
1.24e+18,4.95e+18,36.34675248,-7.840173476,16.50975,14.99596,14.22962,13.78048,13.49553,1862.0,301.0,5.0,68.0,4392.0,55833.0,722.0,15.92964,14.67957,13.82529,13.65349,12.86758,276.31,954.2505,2541.698,1728.742,3014.803,7.6648,6.942261,6.281839,6.232156,5.619196,19.30102,16.8357,17.60978,16.29371,15.93675,0.6197025,0.6451685,0.6662838,0.6683118,0.6300469,0.05410952,GALAXY,1.5137900000000002,0.7663399999999996,0.4491399999999999,0.28495000000000026
1.24e+18,5.7e+17,160.5804568,2.21357948,19.46853,17.71392,16.82442,16.41028,16.11002,1458.0,301.0,3.0,239.0,506.0,52022.0,499.0,4.623054,4.31095,4.150194,4.446928,4.217898,15.01108,77.62013,254.8729,172.3419,325.5908,1.934249,1.927249,1.7775,1.789967,1.789293,20.5279,18.04774,18.78354,17.72624,17.31987,0.7723361,0.8841102,0.8746098,0.9292484,0.826946,0.05560388,GALAXY,1.7546099999999996,0.8895000000000017,0.41413999999999973,0.3002600000000015
1.24e+18,7.32e+17,0.943834317,-11.0286059,19.02787,17.88996,17.40129,17.01999,16.86563,1729.0,301.0,1.0,89.0,650.0,52143.0,10.0,4.598379,4.247487,4.331966,4.389381,4.123573,25.89239,69.3469,156.7618,109.5829,166.2141,2.330655,2.029506,2.009676,2.038043,1.876464,20.05435,18.68434,19.16616,18.46219,18.27558,0.2065708,0.2599785,0.2792475,0.2918725,0.2595077,0.09126671,GALAXY,1.1379100000000015,0.48866999999999905,0.38129999999999953,0.1543600000000005
1.24e+18,8.1e+17,333.6115632,-9.534620137,19.40751,17.5192,16.59989,16.1846,15.87691,1659.0,301.0,1.0,190.0,719.0,52203.0,256.0,4.75079,3.965279,3.656219,3.764164,3.64911,17.76601,86.84718,290.8974,200.7026,392.3725,2.092992,1.789613,1.693929,1.728721,1.706131,20.47901,17.78529,18.64007,17.38882,17.07449,0.894855,0.8180074,0.8427879,0.8440147,0.8211952,0.08506076,GALAXY,1.888309999999997,0.919310000000003,0.4152899999999988,0.30768999999999913
1.24e+18,5.02e+17,128.2348901,54.5470113,19.27182,17.58326,16.64228,16.184,15.84087,1350.0,301.0,6.0,175.0,446.0,51899.0,353.0,6.394336,5.68652,5.216491,5.310494,5.027103,19.3112,77.42863,255.3185,171.4203,346.6439,2.984136,2.579175,2.359321,2.350826,2.264408,20.82605,18.33755,19.25777,17.74593,17.47403,0.6432714,0.6887335,0.6797632,0.6694331,0.6910335,0.1209561,GALAXY,1.6885600000000025,0.9409799999999997,0.45827999999999847,0.3431300000000004
1.24e+18,5.2e+17,54.47680215,-5.844981134,19.1099,17.66609,16.92624,16.50236,16.22943,1045.0,301.0,5.0,137.0,462.0,51909.0,390.0,5.213745,5.200065,4.345785,4.762038,4.58295,26.51548,90.47208,241.9137,167.3024,303.8977,2.489839,2.134107,1.701004,1.772217,1.648252,20.13121,17.95287,18.67581,17.56823,17.3088,0.7780173,0.9741195,0.9983034,0.9096926,0.8719962,0.09119561,GALAXY,1.4438099999999991,0.7398500000000006,0.4238800000000005,0.2729299999999988
1.24e+18,5.74e+17,168.7190196,3.341820535,19.3564,17.74562,16.92639,16.52907,16.17114,1462.0,301.0,6.0,289.0,510.0,52381.0,405.0,3.769814,5.949604,5.519786,5.641701,5.452397,15.80916,74.04131,216.8925,152.4676,302.6907,2.234324,2.357373,2.261569,2.303883,2.290092,20.64416,18.25219,19.16416,17.85476,17.56557,0.6185427,0.52665,0.5629079,0.5762399,0.5666078,0.0495283,GALAXY,1.6107800000000019,0.8192299999999975,0.39732000000000056,0.35792999999999964
1.24e+18,3.02e+17,149.2262708,-0.533749423,19.20965,17.44452,16.5697,16.15199,15.86936,756.0,301.0,2.0,223.0,268.0,51633.0,218.0,10.67138,9.221426,7.045072,7.568673,6.856588,26.79753,104.297,267.2191,193.7986,324.8377,4.39436,4.08821,3.168785,3.358715,2.886759,21.42519,18.59267,19.55283,18.16468,17.83592,0.8839813,0.8345836,0.83843,0.8880377,0.9114102,0.08459932,GALAXY,1.7651299999999992,0.8748199999999997,0.4177099999999996,0.28263000000000105
1.24e+18,4.95e+17,123.5122526,48.18306201,17.37772,15.90872,15.22528,14.82978,14.53784,1402.0,301.0,2.0,121.0,440.0,51885.0,125.0,10.12934,10.49426,9.034623,10.13569,8.221684,110.7886,417.209,1042.516,757.8856,1219.09,4.591733,4.587613,3.986776,4.360453,3.452611,19.36497,17.0474,17.79822,16.70537,16.40067,0.7825669,0.7265782,0.7407367,0.7275658,0.8106018,0.05367377,GALAXY,1.4689999999999994,0.6834400000000009,0.3955000000000002,0.2919400000000003
1.24e+18,5.42e+17,148.3696969,1.84432792,19.24051,17.99809,17.37678,17.04279,16.8474,1907.0,301.0,3.0,172.0,481.0,51908.0,176.0,5.993636,6.351234,5.658299,6.128487,6.119423,21.45674,66.02994,144.1871,110.5764,172.1515,2.962056,3.067947,2.633744,2.840594,2.750172,21.04581,19.09156,19.58273,18.89229,18.46324,0.9340939,0.7500029,0.7644145,0.8046476,0.6873283,0.1113114,GALAXY,1.2424199999999992,0.6213100000000011,0.33399,0.19538999999999973
1.24e+18,7.18e+17,317.2119432,-7.709814595,18.54369,17.53306,17.08401,16.7755,16.56247,1659.0,301.0,1.0,81.0,638.0,52081.0,212.0,6.459339,6.232791,6.299879,6.791595,6.650943,33.55297,86.67127,167.1878,146.0923,214.3362,2.914895,3.035146,2.867564,3.280746,3.045176,20.58219,19.39569,19.64068,19.0773,18.77313,0.9725323,0.8545071,0.8559751,0.8957624,0.8499982,0.07991271,GALAXY,1.0106300000000026,0.4490499999999997,0.3085099999999983,0.21302999999999983
1.24e+18,5.51e+17,160.6398904,64.25763949,19.21589,17.85427,17.23721,16.85821,16.58272,1350.0,301.0,1.0,300.0,489.0,51930.0,3.0,5.919222,5.69972,5.61337,5.496272,5.659443,21.02899,66.9669,163.8983,116.2629,218.5579,2.82267,2.631131,2.589972,2.593938,2.645765,20.75608,18.92984,19.52827,18.4665,18.29902,0.285015,0.2900557,0.2679371,0.2682295,0.2607554,0.04199802,GALAXY,1.361620000000002,0.6170599999999986,0.37900000000000134,0.27549000000000134
1.24e+18,4.84e+17,27.79268198,13.92732127,19.39009,17.29806,16.05007,15.54776,15.1617,1035.0,301.0,4.0,145.0,430.0,51877.0,440.0,68.30119,18.59289,14.2772,15.10369,11.61616,20.57181,130.9626,570.9961,378.6216,730.2529,7.905652,6.993889,5.761435,6.175202,4.893318,21.64543,18.26961,19.42868,17.84476,17.35993,0.5412626,0.7333564,0.7798491,0.7281943,0.762507,0.1573551,GALAXY,2.092030000000001,1.247989999999998,0.5023100000000014,0.3860600000000005
1.24e+18,5.13e+17,41.91537807,-8.565986331,18.95492,17.65359,17.17147,16.89563,16.6471,1869.0,301.0,2.0,111.0,456.0,51910.0,110.0,7.909085,6.978796,6.078924,6.281168,5.42501,33.5572,92.97901,177.6641,133.2266,203.5906,3.591282,3.219337,2.848723,2.865987,2.654344,20.6535,18.78607,19.19252,18.62062,18.2163,0.5681725,0.6650939,0.6461642,0.6729404,0.7034175,0.04284056,GALAXY,1.30133,0.4821200000000019,0.27583999999999875,0.24853000000000236
1.24e+18,5.47e+17,145.5782565,62.48165253,18.07792,16.88511,16.34058,16.01728,15.774,1350.0,301.0,5.0,255.0,486.0,51910.0,538.0,9.354221,8.690109,8.60743,8.930025,8.522785,59.7578,170.0357,368.784,282.405,429.2513,4.45098,4.155821,4.007121,4.128322,3.752602,20.53563,18.84256,19.32181,18.55648,18.22348,0.5123064,0.5499461,0.5677193,0.5813174,0.5659668,0.03950795,GALAXY,1.192809999999998,0.5445300000000017,0.3232999999999997,0.24328000000000038
1.24e+18,3.18e+17,172.5526618,-0.969039106,18.79113,17.52324,16.82181,16.4489,16.20698,756.0,301.0,1.0,379.0,282.0,51658.0,283.0,4.721578,4.917998,5.059853,5.1637,4.854787,31.1933,100.0121,262.2426,189.7246,295.8206,2.521311,2.508724,2.499889,2.604007,2.399801,20.87957,19.04746,19.74489,18.71221,18.17526,0.5037963,0.5792574,0.5801688,0.592702,0.5150335,0.07770094,GALAXY,1.2678899999999977,0.701430000000002,0.37291000000000096,0.2419199999999968
1.24e+18,4.77e+17,20.7396888,13.56526698,18.19672,17.21126,16.93853,16.69215,16.61217,1904.0,301.0,1.0,285.0,424.0,51893.0,124.0,8.105902,8.296887,7.999546,7.599854,6.771394,51.2572,129.5995,208.9273,162.0688,214.8903,4.087098,3.890037,3.752542,3.678045,3.539494,20.25198,19.55722,19.58145,19.34492,19.13597,0.1288335,0.1800073,0.1932597,0.1993088,0.1967313,0.05191505,GALAXY,0.9854599999999998,0.27272999999999925,0.2463799999999985,0.0799800000000026
1.24e+18,3.51e+17,230.323994,0.796851023,19.52128,18.44615,17.54804,17.10166,16.88303,1458.0,301.0,1.0,705.0,312.0,51689.0,614.0,7.547609,4.852128,4.819468,4.787576,4.694052,17.677,34.22453,123.0826,81.23207,139.5428,3.399561,2.016185,2.041851,2.053387,1.90536,20.85372,19.09794,19.83001,18.69846,18.35221,0.3110524,0.4072105,0.4235135,0.430975,0.4303327,0.195697,GALAXY,1.0751300000000015,0.8981099999999991,0.44638000000000133,0.21862999999999744
1.24e+18,1.1e+18,259.6976456,30.93198951,18.85946,16.97945,16.1157,15.70357,15.36792,1345.0,301.0,5.0,735.0,978.0,52441.0,623.0,5.51058,4.640791,4.380249,4.379572,4.30144,28.31297,152.8356,485.7799,333.5464,643.3222,2.128125,1.929989,1.830059,1.824317,1.81403,20.04963,17.42851,18.22681,17.00968,16.64334,0.6842661,0.7064606,0.6841537,0.6760735,0.7363756,0.04535425,GALAXY,1.8800099999999986,0.8637499999999996,0.4121300000000012,0.33564999999999934
1.24e+18,6.82e+17,216.0818774,60.76864713,18.87652,17.42741,16.49446,16.04012,15.7161,1345.0,301.0,2.0,460.0,606.0,52365.0,39.0,9.615095,8.509435,6.903267,7.978848,6.462851,27.86331,95.31706,289.0934,205.301,356.9508,3.540432,3.649406,2.927476,3.274885,2.649409,20.88272,18.41871,19.60619,18.01685,17.69056,0.7708126,0.8104846,0.7668212,0.8817407,0.8893506,0.1773281,GALAXY,1.449110000000001,0.9329499999999982,0.4543399999999984,0.32402000000000086
1.24e+18,5.72e+17,166.0586292,1.341312558,19.24646,17.75235,16.88964,16.44531,16.12974,1992.0,301.0,1.0,108.0,508.0,52366.0,18.0,6.981713,7.087182,6.633137,6.83364,6.124753,22.2325,79.60297,244.814,167.4829,299.1509,3.715063,3.623992,3.302138,3.423438,3.045721,21.96028,19.14899,20.29721,18.66203,18.22421,0.7501923,0.749874,0.7041356,0.6942819,0.6855248,0.1381408,GALAXY,1.4941099999999992,0.8627099999999999,0.4443300000000008,0.31556999999999746
1.24e+18,5.89e+17,193.2401128,3.295487869,17.71251,16.24884,15.50585,15.09501,14.80168,1458.0,301.0,5.0,457.0,523.0,52026.0,337.0,11.204,11.47545,10.61758,11.16936,10.54036,74.10456,310.39,849.8228,597.0569,1056.907,5.124882,5.518375,5.180209,5.377413,4.912643,20.90614,18.53273,19.47877,18.2002,17.86444,0.4000111,0.4516563,0.4329566,0.438936,0.42923,0.06526455,GALAXY,1.4636700000000005,0.7429900000000007,0.4108400000000003,0.293330000000001
1.24e+18,3.47e+17,222.7288845,-0.369013156,19.31546,18.10183,17.61527,17.3742,17.11073,752.0,301.0,3.0,529.0,308.0,51662.0,61.0,6.228759,8.019862,6.835478,7.526738,8.869471,17.01505,57.58421,109.1079,87.08708,157.1317,3.120425,3.531041,3.239711,3.263085,3.479246,21.78233,19.98887,20.56896,19.80194,19.66251,0.1499995,0.1508458,0.1762685,0.1769422,0.221981,0.02677014,GALAXY,1.213630000000002,0.48656000000000077,0.24107000000000056,0.2634699999999981
1.24e+18,5.26e+17,132.0763384,1.386399376,18.97425,17.76782,17.1382,16.73371,16.46604,1907.0,301.0,3.0,63.0,467.0,51901.0,558.0,5.399584,5.662812,5.69688,5.792308,5.383664,22.85806,78.70869,198.1784,138.7688,241.587,2.233336,2.676131,2.555849,2.580187,2.393342,20.53733,19.01544,19.45851,18.47132,18.34407,0.7699819,0.6778479,0.6956862,0.7357993,0.6762995,0.06664456,GALAXY,1.206430000000001,0.6296199999999992,0.4044900000000027,0.26766999999999896
1.24e+18,1.96e+18,117.5694977,44.98199738,19.12758,17.25238,16.39579,16.01067,15.6898,1402.0,301.0,6.0,88.0,1737.0,53055.0,82.0,5.498679,5.373758,5.346752,5.300078,5.220039,19.11183,111.2815,345.5508,242.4964,454.0958,2.202093,2.254319,2.151707,2.189982,2.135762,20.46747,17.93359,18.65798,17.59219,17.15815,0.6147479,0.5948445,0.626959,0.6278853,0.629457,0.05036002,GALAXY,1.8751999999999995,0.8565899999999971,0.3851200000000006,0.3208700000000011
1.24e+18,3.12e+17,164.2307681,0.766722755,19.12592,17.22086,16.29221,15.87,15.52082,756.0,301.0,5.0,323.0,277.0,51908.0,340.0,3.809043,4.228236,3.551186,3.750313,3.447066,19.6762,116.7147,393.3179,270.7941,531.5981,1.682626,1.793842,1.636735,1.709169,1.592383,20.37299,17.51362,18.47209,17.1093,16.72266,0.6405991,0.5811858,0.6091861,0.6064029,0.6637533,0.09282136,GALAXY,1.9050600000000024,0.9286499999999975,0.42221000000000153,0.3491799999999987
1.24e+18,7.41e+17,14.32881356,-10.27584771,17.77582,15.8888,14.98676,14.50749,14.12383,1666.0,301.0,3.0,286.0,658.0,52146.0,227.0,6.729208,9.284344,8.955514,8.893546,9.125668,59.26068,363.9808,1270.006,831.3523,1766.427,3.677054,4.21371,3.973881,4.037516,3.914037,19.85586,17.32228,18.09838,16.87253,16.38929,0.8583518,0.9060255,0.8830255,0.9367141,0.9415603,0.05520896,GALAXY,1.8870199999999997,0.9020399999999995,0.47926999999999964,0.3836600000000008
1.24e+18,3.39e+17,210.4436236,1.156811646,17.34205,16.4692,16.09031,15.93028,15.75689,756.0,301.0,6.0,632.0,301.0,51942.0,604.0,3.749675,5.611683,7.017407,6.075087,6.835883,108.0447,271.6868,484.1381,393.6105,567.8409,1.985084,2.505662,2.976986,2.70069,2.975364,18.64367,17.6965,17.99696,17.57804,17.39801,0.5842927,0.6253416,0.5942421,0.61229,0.626424,0.02428651,GALAXY,0.8728499999999997,0.37889000000000195,0.160029999999999,0.1733899999999995
1.24e+18,3.36e+17,203.5067449,1.096057359,18.26215,17.32773,16.77465,16.53533,16.26311,1404.0,301.0,6.0,30.0,298.0,51955.0,523.0,2.131981,2.30684,2.433489,2.372036,2.460019,43.20654,107.8242,226.4122,181.5896,282.105,1.06403,1.147813,1.202385,1.154259,1.20234,18.80559,17.45807,17.96399,17.21262,16.88091,0.6175131,0.707766,0.7304839,0.8036333,0.7733291,0.02257852,GALAXY,0.9344199999999994,0.5530799999999978,0.23932000000000286,0.27221999999999724
1.24e+18,6.91e+17,230.5940116,56.65721967,19.43837,17.95595,17.12349,16.68527,16.38627,1345.0,301.0,4.0,516.0,614.0,53437.0,465.0,7.171782,6.602309,6.019721,6.422537,5.608932,18.46881,69.41285,199.7581,141.8494,247.4097,2.989342,3.272048,2.82916,3.016239,2.569247,21.91355,19.24903,20.21456,18.68657,18.47725,0.6500149,0.5826384,0.6105869,0.632836,0.6889364,0.1508413,GALAXY,1.4824199999999976,0.8324600000000011,0.43822000000000116,0.2989999999999995
1.24e+18,4.98e+17,125.0285811,50.80274701,18.44311,16.5964,15.69708,15.25269,14.99343,1402.0,301.0,4.0,139.0,442.0,51882.0,231.0,9.034588,12.16787,11.12407,11.40659,9.659234,34.12199,164.1257,501.8391,341.2845,487.4778,5.854422,6.117525,5.49875,5.611329,4.292204,21.69161,18.69297,19.47692,18.18852,17.74918,0.6508819,0.9587477,0.9657496,0.9879728,0.9330373,0.1257722,GALAXY,1.8467100000000016,0.8993199999999995,0.4443900000000003,0.2592599999999994
1.24e+18,7.44e+17,20.74326825,-10.32515609,19.04859,17.62001,16.78491,16.3771,16.09034,1663.0,301.0,2.0,37.0,661.0,52163.0,189.0,9.360457,6.786438,6.204094,6.205855,25.86854,24.92377,74.4752,210.2611,144.4256,262.7523,3.61924,3.319238,2.983021,2.985249,2.918167,20.92194,18.68602,19.50401,18.26857,17.88183,0.4560751,0.6875952,0.7342972,0.7469968,0.8826731,0.1049813,GALAXY,1.4285800000000002,0.8351000000000006,0.40781000000000134,0.28675999999999746
1.24e+18,4.98e+17,125.5140879,50.5224677,19.3609,17.98864,17.35455,16.9585,16.72718,1402.0,301.0,3.0,138.0,442.0,51882.0,187.0,8.630788,8.277335,7.159581,7.610605,7.543719,21.76743,68.18893,153.1912,110.9756,198.1347,4.074697,3.91484,3.314454,3.47106,3.484766,21.65505,19.52598,20.03699,19.05481,18.61383,0.4459045,0.5540107,0.5339922,0.5502541,0.5601944,0.1137848,GALAXY,1.3722600000000007,0.6340900000000005,0.3960499999999989,0.2313200000000002
1.24e+18,6.24e+17,140.4550908,54.9152272,18.47768,16.78465,15.95535,15.5359,15.19444,1895.0,301.0,5.0,228.0,554.0,52000.0,438.0,27.94103,8.481997,8.512796,8.458938,7.538984,43.07438,172.6753,552.9832,371.7265,718.2958,4.447555,3.623982,3.59746,3.58162,3.394706,20.22263,17.77356,18.50645,17.44245,16.9434,0.6660296,0.6189703,0.6087068,0.6062419,0.6667243,0.0445729,GALAXY,1.6930300000000003,0.8292999999999999,0.41944999999999943,0.34145999999999965
